ANSWERED,INCOME,FEMALE,AGE,JOB,NUM_DEPENDENTS,RENT,OWN_RES,NEW_CAR,CHK_ACCT,SAV_ACCT,NUM_ACCTS,MOBILE,PRODUCT
0,67951,0,24,2,1,0,1,0,1,0,2,0,0
0,25298,0,34,2,2,0,1,0,3,0,4,0,0
1,15817,0,25,2,2,0,0,1,3,3,3,0,4
1,13005,0,23,2,1,1,0,1,3,1,3,0,2
1,45636,0,31,1,1,0,1,0,3,0,3,1,3
1,26771,1,70,2,1,1,1,0,0,3,2,0,2
0,13002,0,48,2,2,0,1,0,0,1,4,0,4
0,13433,0,31,1,2,0,1,1,2,2,3,0,0
0,37900,0,36,1,2,0,0,0,1,1,3,0,0
0,56607,0,38,2,1,0,1,0,1,0,2,0,0
1,36706,0,31,2,1,0,0,0,0,0,1,0,1
1,38890,0,23,3,1,1,1,0,3,0,4,1,2
1,61122,0,36,3,1,0,1,1,1,0,4,1,2
0,9087,0,21,2,1,1,0,0,0,0,3,0,0
1,13000,0,38,2,1,0,0,0,2,4,4,0,2
0,27457,0,26,2,1,1,0,1,1,0,2,0,0
1,25070,0,30,2,1,1,0,1,3,0,2,0,0
0,8569,0,29,2,2,0,1,0,1,0,4,0,0
1,23027,0,41,2,1,1,1,0,0,0,2,0,2
0,9100,0,23,2,1,0,1,0,1,0,2,0,0
0,67349,0,27,2,1,0,1,0,3,0,3,0,0
1,28023,0,34,2,2,0,1,0,3,0,4,0,4
1,13186,0,21,2,2,0,1,0,0,1,4,0,0
0,13620,0,39,2,1,0,0,0,2,4,0,0,0
0,25517,0,27,1,1,0,1,1,3,0,4,0,4
0,15346,0,22,2,1,0,1,0,3,0,3,0,0
1,15001,0,31,3,1,0,1,0,3,0,1,0,4
0,35415,0,31,2,1,0,1,0,3,1,4,0,0
1,6996,0,20,0,1,0,1,1,3,0,1,0,3
1,38841,0,26,2,1,0,1,0,1,1,4,1,4
0,19777,0,21,1,2,1,1,0,1,0,3,0,0
1,14372,0,57,2,1,0,0,0,3,0,3,0,0
0,12934,0,44,2,1,0,1,0,1,0,3,0,0
1,64231,0,26,3,1,0,0,0,0,0,4,1,4
0,71316,0,30,2,2,0,1,0,3,4,4,0,3
0,148740,0,38,2,1,0,1,1,0,0,4,0,0
1,26012,0,26,2,1,0,1,0,0,4,4,1,4
1,38209,0,32,1,1,0,1,1,3,4,2,0,4
0,12327,0,33,0,2,0,1,0,0,4,0,0,0
0,13451,0,20,2,1,1,0,0,0,0,2,0,0
1,24364,0,63,2,1,0,1,0,1,1,2,0,2
0,13959,1,64,2,1,0,1,1,0,0,1,0,0
0,140239,0,19,2,1,0,1,1,1,0,3,0,0
1,16314,0,27,3,1,0,1,0,3,0,3,0,3
0,89179,1,45,3,1,0,1,1,0,0,4,0,0
1,40389,0,27,2,1,0,1,0,0,1,2,0,2
0,9271,0,32,1,1,0,1,1,1,1,1,0,0
1,36822,0,31,3,2,0,0,0,0,0,2,0,2
0,83560,0,27,2,1,0,0,0,0,4,4,0,0
1,27356,0,27,2,2,0,1,0,3,0,4,0,0
1,18522,0,26,2,1,0,1,0,3,0,4,0,2
0,6872,0,23,2,1,0,1,0,1,0,2,0,0
1,17463,0,24,2,1,0,1,0,0,4,2,0,4
1,61024,0,43,2,1,0,1,0,3,0,4,0,4
1,44643,0,45,3,1,0,1,0,1,0,4,0,1
1,14431,0,66,3,1,0,1,0,0,0,2,1,4
1,14309,0,43,1,1,0,1,0,3,0,2,0,2
0,142806,0,36,2,1,0,0,1,1,0,4,0,0
1,7314,0,46,0,1,0,1,1,2,3,1,0,2
1,47483,0,36,1,1,0,0,0,2,0,4,1,4
1,14013,0,22,2,1,0,0,0,1,0,3,0,3
0,23388,0,39,2,1,1,0,0,0,4,3,0,0
0,6604,0,28,1,1,0,1,0,2,0,2,0,0
1,9802,0,32,2,1,0,1,0,3,4,4,0,2
0,10348,0,32,2,1,0,1,1,1,4,2,0,0
1,14290,0,24,3,1,0,0,1,0,0,2,0,4
0,22475,0,37,3,1,0,1,1,1,4,4,0,2
1,24688,0,34,1,1,0,0,1,3,2,4,0,4
1,64531,0,39,3,1,0,0,0,0,0,4,1,3
0,59138,0,27,3,1,0,1,0,3,0,2,0,0
1,13200,1,31,1,1,0,1,0,0,4,4,0,4
0,61770,0,31,2,1,0,1,0,0,4,4,0,1
1,35370,0,20,2,1,1,0,0,2,4,4,0,4
1,139837,0,27,3,1,0,1,1,1,0,3,0,0
1,11655,0,28,2,2,0,1,0,3,0,4,0,4
0,49018,0,35,3,1,1,0,0,3,0,0,0,0
0,42477,0,66,3,1,1,1,1,1,0,1,0,0
0,119552,0,39,3,2,0,1,0,1,0,2,0,0
0,26616,0,60,2,1,0,0,0,1,1,2,0,0
0,32412,0,48,1,1,1,0,0,0,0,0,0,0
1,5668,0,28,2,1,0,1,0,1,0,2,0,3
0,35682,0,25,2,1,0,1,0,3,1,4,0,0
0,35256,0,33,2,1,0,1,0,0,0,3,0,1
1,23160,0,29,3,1,0,1,0,3,4,2,0,3
0,46329,0,38,2,1,0,1,0,3,0,1,0,0
1,16583,0,22,2,1,0,1,0,1,0,1,0,0
0,43429,0,27,2,1,0,1,0,0,2,2,0,0
1,93795,0,39,2,2,0,1,0,3,4,2,1,2
0,65890,0,40,2,1,0,1,1,1,1,3,0,0
1,14081,0,31,2,2,0,1,0,1,1,4,0,2
1,30829,0,28,2,1,0,1,1,3,4,2,0,4
0,30568,0,34,3,1,1,0,0,1,4,1,0,1
0,49776,0,42,1,1,0,1,0,3,4,2,0,0
1,37760,0,46,0,2,1,0,0,1,2,0,0,4
1,4261,0,27,2,1,0,1,0,0,0,1,0,1
0,14798,0,24,2,1,0,1,0,0,0,2,0,0
1,27272,0,37,2,1,0,1,0,1,3,3,0,2
1,42162,0,31,1,1,0,1,0,3,3,2,0,2
1,27275,0,35,3,1,0,1,1,3,0,3,0,2
1,28557,0,32,2,1,0,1,0,1,3,1,0,0
0,67234,0,41,2,1,0,0,0,0,0,2,0,0
1,32788,0,51,3,1,0,1,0,3,4,0,1,4
0,15109,0,21,2,1,0,1,0,1,0,4,0,0
1,9246,0,21,2,1,0,1,1,0,0,3,0,1
1,14664,0,26,2,1,0,1,0,1,2,1,0,2
0,98660,0,24,2,1,0,1,0,1,2,1,0,0
1,60207,0,45,2,1,0,0,0,3,0,4,0,3
1,25570,0,28,0,1,0,1,0,1,1,2,0,0
1,19073,0,49,2,1,0,1,0,1,3,1,0,1
1,12917,0,48,3,1,0,1,0,2,0,1,0,0
0,17575,0,20,2,1,0,1,0,1,0,1,0,0
0,9138,0,42,2,1,1,0,0,0,0,3,0,0
0,14565,0,32,1,2,0,0,1,3,0,3,0,0
1,32539,0,25,2,1,0,0,0,0,0,1,0,1
1,24706,0,22,1,1,0,1,1,3,0,4,0,4
1,27028,0,25,2,1,0,1,0,0,3,4,0,2
1,68646,0,38,3,2,0,1,1,1,0,1,0,0
1,26911,0,26,2,1,0,1,0,3,0,3,0,2
1,11867,0,20,1,1,0,1,0,3,1,0,0,4
1,10155,0,44,2,1,0,1,0,3,4,4,0,2
0,61235,0,24,3,1,0,0,0,0,0,4,1,0
1,22172,0,24,2,1,0,1,0,1,0,2,0,1
1,23438,0,56,1,1,0,1,0,1,0,4,0,4
0,19710,0,74,3,1,0,1,0,2,0,4,0,0
1,41793,0,23,2,1,0,1,0,0,0,2,0,4
0,27018,0,30,2,1,0,0,0,1,1,2,1,2
0,22718,1,49,2,1,1,0,0,0,0,2,0,0
0,70558,0,25,2,2,0,0,0,0,0,2,0,0
1,40145,1,39,2,1,0,1,0,1,0,4,0,0
0,6509,0,60,2,1,0,1,0,1,0,2,0,0
1,22541,0,33,1,2,0,0,1,0,0,1,0,1
1,20427,0,29,2,1,1,0,0,3,0,3,0,2
0,12947,0,22,1,1,0,1,0,1,0,1,0,0
1,7593,0,33,2,1,0,1,0,3,0,2,0,2
1,17349,0,31,2,1,0,1,1,0,0,3,0,3
1,15376,0,37,1,1,1,0,1,3,0,4,0,2
1,60478,0,42,2,1,0,0,0,3,0,2,0,3
1,14129,0,44,2,1,0,1,0,1,0,2,0,1
0,35283,0,47,2,2,0,1,0,0,0,4,0,0
1,12060,0,20,2,2,0,1,0,0,1,4,0,4
0,11838,0,44,3,1,0,1,1,3,0,0,0,3
0,71818,0,58,3,1,0,1,1,0,4,3,0,0
1,60936,0,32,2,1,0,1,1,0,0,3,0,2
1,8554,0,27,2,1,0,1,1,3,3,3,0,2
1,60741,0,24,2,1,0,1,1,1,0,3,0,4
1,14241,0,30,2,2,0,1,0,0,3,3,0,3
0,12244,0,20,2,1,0,0,1,3,0,3,0,0
1,12658,0,29,2,2,0,1,0,0,0,4,0,4
1,11741,0,26,2,1,0,1,1,3,0,1,0,1
1,10580,0,21,2,1,1,0,0,3,4,1,0,2
1,48876,0,47,2,1,0,0,0,2,0,1,0,0
1,53893,0,59,2,1,0,0,1,3,0,4,0,0
1,60573,0,55,2,1,0,1,1,1,0,3,0,2
0,25838,0,36,2,1,0,1,0,0,3,2,0,2
0,40171,0,34,2,1,0,1,0,0,0,1,0,0
0,10876,0,28,2,1,0,0,0,0,0,4,0,0
1,19238,0,33,2,1,0,1,0,2,0,2,0,4
0,82428,0,25,3,1,0,0,0,1,0,4,0,0
0,89534,0,44,1,1,1,0,0,0,1,1,0,0
0,115419,1,24,1,1,1,0,0,3,1,1,1,0
0,11223,0,23,2,1,0,1,0,0,0,3,0,0
1,7940,0,26,2,1,0,1,1,3,0,4,0,4
1,13839,0,39,2,1,0,1,0,3,0,1,1,4
1,13565,0,26,3,1,0,1,0,2,0,1,0,1
0,143741,0,22,3,1,0,0,1,1,0,4,0,0
1,79579,0,27,2,1,1,0,0,3,4,3,0,0
1,22290,0,52,2,1,0,1,0,3,0,2,0,1
1,50787,0,33,2,1,0,1,0,3,0,3,0,4
1,7707,0,32,2,1,0,0,0,3,0,2,0,0
1,4948,0,48,1,1,0,1,0,3,0,4,0,4
1,15682,0,59,2,1,0,1,0,1,0,1,0,3
1,9841,0,26,2,1,0,1,1,0,0,1,0,1
1,31419,1,37,3,1,0,0,1,3,2,4,1,4
0,7607,0,54,1,1,0,1,0,0,0,2,0,0
1,5694,0,36,2,1,0,1,0,3,0,2,0,1
1,47044,0,37,1,2,0,1,0,0,0,3,1,3
1,13748,0,35,1,1,1,0,1,3,1,4,0,4
0,18894,0,30,3,1,0,0,0,1,0,4,0,0
1,20573,0,26,2,1,0,1,1,0,0,2,0,2
0,33173,0,28,2,1,0,1,0,3,4,2,0,0
0,68786,0,63,2,1,0,1,0,0,0,4,0,0
0,32245,0,23,1,1,1,0,0,0,0,3,0,0
0,26806,0,24,2,2,1,0,0,0,2,2,0,3
1,15896,0,60,2,1,0,1,1,1,4,4,0,4
1,35465,0,28,1,1,0,0,0,0,0,3,0,4
1,61793,0,28,1,1,1,1,1,1,0,3,0,3
0,9678,0,39,1,1,0,1,1,1,1,1,0,0
1,12006,0,32,0,1,0,0,1,1,0,3,0,3
0,27398,0,31,2,2,0,1,0,3,0,2,0,2
0,17074,1,22,2,1,0,1,0,1,0,1,0,0
1,46584,0,33,2,1,0,1,0,3,0,2,1,2
1,15603,0,27,2,2,0,1,0,3,0,2,0,2
1,31279,0,49,1,1,0,1,0,3,0,4,0,4
1,25177,0,36,1,1,0,0,1,3,2,4,0,4
1,109391,0,26,3,1,0,1,0,3,1,0,0,0
0,14827,0,33,3,1,0,1,0,1,1,2,0,0
0,147007,0,38,2,1,1,0,0,1,1,4,0,0
0,70909,0,25,2,1,0,1,0,0,4,3,0,0
1,12778,0,43,2,1,0,1,0,3,0,2,0,2
0,115840,0,24,1,1,0,1,1,3,1,2,1,0
1,76870,0,37,2,1,0,1,0,0,0,1,0,0
0,31320,0,30,2,1,0,0,0,0,0,2,0,0
0,24194,0,20,2,1,1,0,0,2,0,1,0,0
1,19730,0,32,2,1,0,1,0,3,0,2,0,2
0,29408,0,48,2,1,1,0,0,1,0,1,0,0
1,28758,0,31,2,1,0,0,0,0,2,2,1,0
0,90412,0,44,3,1,1,1,0,1,1,1,0,0
1,52858,0,22,3,1,0,0,1,1,0,4,0,4
1,29925,0,47,2,1,0,1,1,3,4,2,0,4
0,17033,0,49,2,1,0,1,0,1,4,1,0,0
0,12190,0,33,2,1,0,1,0,1,0,1,0,0
1,59624,0,35,2,1,0,0,0,3,0,2,0,3
1,38362,0,22,1,1,0,1,0,3,1,4,0,4
1,16659,0,30,2,1,0,1,1,3,0,1,0,3
1,21647,0,36,1,1,0,0,0,3,0,2,0,0
0,16016,0,25,2,1,0,1,0,1,4,2,0,0
1,9749,0,39,2,1,0,1,0,3,3,3,0,2
0,12391,0,41,1,1,0,1,0,3,0,2,0,0
0,12542,0,23,1,1,0,1,1,0,0,4,1,0
0,10781,0,33,2,1,0,1,1,1,0,3,0,0
1,94298,0,27,3,1,1,0,0,1,0,1,1,0
1,159340,0,58,2,1,1,0,0,3,0,1,0,0
1,26933,0,32,2,2,0,1,0,3,0,2,0,2
0,83520,0,38,3,1,0,0,0,1,0,4,0,0
1,16164,0,21,1,2,1,1,1,3,2,2,0,0
1,4408,0,29,2,1,0,1,0,1,0,2,0,3
0,90640,0,29,2,1,0,0,0,1,1,2,0,0
1,15938,0,40,2,1,1,0,1,3,0,2,0,2
1,26115,0,25,2,2,0,0,0,1,0,2,0,3
1,11810,0,35,2,1,0,1,0,0,0,3,0,2
1,45233,0,48,1,1,0,1,0,1,4,2,0,4
0,17738,0,23,2,1,0,0,0,0,0,2,0,0
1,39198,0,37,1,2,0,1,1,2,0,1,0,1
1,20309,0,22,2,1,0,0,0,1,0,1,0,0
1,4444,0,29,1,1,0,1,0,3,0,1,0,4
1,14395,0,32,3,1,0,1,0,2,4,4,0,4
0,38234,0,52,1,1,0,1,1,3,4,4,0,4
0,11592,1,21,2,1,0,1,0,3,2,4,0,2
0,89330,0,45,3,1,0,1,1,0,0,4,0,0
1,69598,0,31,3,1,1,0,0,1,1,3,0,4
0,78404,0,45,3,1,0,1,1,3,0,2,0,0
1,13968,0,23,0,1,1,0,0,0,2,0,0,0
0,39413,0,22,2,2,0,0,1,0,0,3,0,0
1,8213,0,34,2,1,0,0,1,3,4,4,0,4
0,20070,0,19,2,1,0,0,0,3,0,1,0,0
1,36268,0,46,1,1,0,1,1,3,0,4,0,4
1,15994,0,27,2,1,0,1,0,3,0,1,0,3
1,4728,0,45,2,1,1,1,0,3,0,2,0,2
1,28418,0,31,3,1,0,1,0,0,2,3,0,2
1,34304,0,35,3,2,0,1,0,3,2,2,1,3
0,95279,0,32,2,1,0,1,0,3,0,1,0,0
1,9131,0,36,3,2,0,0,1,2,0,3,0,0
0,31071,0,30,3,2,0,1,0,1,0,2,0,0
1,100920,0,30,2,1,0,1,0,3,1,3,0,4
0,21470,0,25,2,1,0,1,1,1,0,2,0,0
0,26118,0,62,1,1,1,0,1,1,0,2,0,0
0,6186,0,29,2,1,0,1,1,0,0,3,0,0
1,17718,0,21,2,1,1,0,0,3,0,4,1,2
0,51551,0,20,2,1,0,1,0,1,2,2,0,0
0,40285,0,26,1,1,0,1,0,0,0,1,0,0
0,15224,1,37,3,1,0,1,0,1,0,1,0,1
0,55715,0,27,2,1,0,1,0,1,1,2,0,0
0,23295,0,27,2,1,0,0,1,1,0,4,0,0
0,4325,0,41,2,1,1,0,0,1,3,1,0,0
1,31052,0,25,2,1,0,1,1,3,4,2,0,4
0,7628,0,29,2,1,0,1,0,1,0,1,0,0
1,12923,0,41,2,1,0,1,0,3,0,2,0,2
1,38006,1,20,2,1,0,1,1,1,1,1,0,2
1,13757,0,28,2,1,0,1,0,1,0,2,0,3
1,32257,0,24,2,1,0,1,1,1,0,3,0,1
0,33584,0,32,3,1,0,1,0,3,0,2,0,0
1,19352,0,20,2,1,0,1,0,1,0,4,0,2
0,32434,0,49,1,1,1,0,0,1,2,1,0,3
1,19141,0,35,1,1,0,1,0,1,1,2,0,4
0,11145,0,33,2,1,0,0,1,1,4,2,0,0
0,44969,0,31,3,1,0,1,0,2,0,4,0,4
1,11708,0,67,2,2,0,1,0,0,4,4,0,4
1,50845,0,28,3,1,0,0,0,1,0,2,0,4
0,25882,0,43,1,1,0,1,0,1,2,2,0,0
1,31867,0,44,2,1,0,0,0,0,0,1,0,1
1,14157,0,20,2,1,1,0,1,0,0,2,0,2
1,24872,0,34,3,1,0,0,0,3,0,0,0,3
0,13793,0,38,1,1,0,1,0,1,0,1,0,0
0,39724,0,27,2,1,1,0,1,3,1,4,0,0
0,118118,0,35,3,2,0,1,0,1,0,2,0,0
0,14015,0,32,2,1,1,1,0,0,0,2,0,3
1,51385,0,28,1,1,0,1,0,2,0,3,0,0
0,55488,0,39,2,2,0,0,0,1,1,2,0,4
0,27425,0,29,2,1,1,0,1,1,0,2,0,0
0,19375,0,27,3,1,0,1,0,2,0,4,0,0
0,13288,1,23,2,1,1,0,1,0,0,1,0,0
1,64234,0,27,1,1,1,1,1,1,0,3,0,3
0,12369,0,39,2,1,0,1,1,0,0,1,0,0
0,10944,0,28,2,1,0,1,0,0,0,3,0,0
1,22306,0,22,2,1,0,1,0,3,0,1,0,1
1,10340,0,30,2,1,0,0,1,1,3,1,0,1
1,60505,0,28,3,2,0,1,0,1,0,3,0,1
1,16522,0,24,2,1,1,0,0,3,0,1,0,4
0,31336,0,30,1,1,1,0,0,0,0,1,0,0
1,34636,0,34,2,1,0,0,1,3,0,1,0,3
1,35544,0,29,1,1,0,0,0,3,0,3,0,4
0,89813,1,20,3,1,0,1,1,0,0,4,0,3
1,19384,0,25,2,1,0,1,0,3,0,3,0,1
0,83787,0,61,3,1,0,0,0,1,0,4,0,0
1,73855,0,37,3,1,0,0,1,1,0,0,0,4
0,30786,0,52,2,1,0,1,0,1,0,3,0,0
0,22893,0,22,2,1,0,1,1,0,4,1,0,0
0,15675,0,36,1,1,1,0,0,3,0,3,0,2
1,14342,0,24,2,1,1,1,1,0,0,2,0,4
1,20767,0,27,2,1,0,1,1,3,0,2,0,4
1,14559,0,24,2,1,0,1,0,3,0,4,0,3
0,69367,0,34,2,1,1,1,0,0,0,2,0,4
1,68611,0,21,2,1,0,1,0,0,0,4,0,0
0,48510,0,24,2,1,0,1,0,1,0,3,0,0
0,71815,0,26,2,2,0,0,0,1,0,2,0,0
1,12242,0,39,1,1,1,0,0,3,0,4,0,4
1,8757,0,31,1,2,0,1,1,1,0,4,0,0
1,15440,0,28,2,1,0,1,0,3,3,2,0,1
0,12997,0,34,3,1,0,1,0,2,0,1,0,0
0,23583,0,37,2,1,0,1,1,0,0,4,0,4
1,23320,0,23,2,1,0,1,1,0,0,4,0,0
1,27202,0,40,2,1,0,1,0,0,3,2,0,2
1,12641,0,27,2,1,0,1,0,2,0,2,0,2
0,21042,0,24,2,1,1,0,0,0,0,2,0,0
0,14917,0,21,2,1,1,0,1,0,0,3,0,0
1,37771,0,30,0,1,1,1,0,1,2,3,0,4
1,38656,0,30,2,2,1,0,0,0,0,4,1,2
1,11669,0,34,1,1,1,0,0,3,4,4,0,4
1,15993,0,33,1,1,0,0,0,3,3,2,0,1
1,61515,0,58,1,1,1,0,1,2,0,3,0,3
1,37611,0,39,2,1,1,1,0,3,3,2,0,4
1,15590,0,19,2,1,0,1,0,3,4,2,0,3
0,34930,0,37,1,2,0,1,0,3,2,2,0,1
1,14802,0,30,1,1,0,1,0,3,3,2,0,1
0,15781,0,38,3,1,0,1,0,1,0,4,0,2
1,13465,0,47,1,1,0,0,1,2,4,2,0,0
1,12673,0,42,2,1,0,0,0,1,4,4,0,4
1,11020,0,25,2,1,1,0,0,0,4,1,0,2
0,18663,0,22,1,1,0,0,0,1,0,3,0,0
1,78144,0,29,2,1,1,0,0,1,3,4,1,4
1,12543,0,19,3,1,1,1,0,3,1,2,0,1
0,9831,0,23,2,2,0,0,1,2,0,3,0,0
0,61718,0,24,2,2,1,1,0,0,1,4,1,4
1,28874,0,34,3,1,0,1,0,0,1,3,1,1
1,22657,0,52,1,1,0,1,0,0,0,4,0,4
1,8650,0,39,2,1,0,1,1,0,0,4,0,0
1,15156,1,31,2,1,0,1,0,3,3,2,0,2
0,48244,0,39,0,1,0,1,0,3,0,1,0,0
0,14025,0,23,2,1,1,1,0,1,0,1,0,0
0,142522,0,29,3,1,0,0,1,1,0,4,0,4
1,20164,0,21,1,2,1,0,0,0,0,2,0,0
1,16065,0,57,2,1,1,0,0,3,1,2,0,4
0,11270,1,21,2,1,1,0,1,1,0,4,0,0
1,10800,1,38,2,1,1,1,0,0,0,4,0,2
1,21012,0,45,2,1,0,0,0,3,0,2,0,4
0,47158,0,37,3,1,0,1,0,0,0,0,0,1
0,7011,0,25,1,1,0,1,0,2,0,3,0,2
1,8278,0,25,1,1,0,1,0,0,0,2,0,2
0,26868,0,46,2,1,0,1,0,0,0,4,0,0
1,61900,0,22,3,1,1,0,0,1,1,3,1,0
0,18278,0,36,2,1,0,0,0,1,4,3,0,0
0,12583,0,32,1,1,0,1,1,1,4,2,0,0
1,37782,0,39,3,1,0,1,0,3,1,2,1,4
0,27868,0,30,2,1,0,1,0,0,0,1,0,0
0,66853,0,51,2,1,0,1,0,0,0,4,0,3
0,48677,0,42,2,1,1,0,1,0,0,4,0,0
0,23289,1,41,2,1,0,0,0,2,0,1,0,0
0,46427,0,32,2,1,1,1,0,3,0,1,0,0
1,34275,0,30,3,1,0,1,0,0,0,2,0,2
0,26136,0,34,1,2,0,1,0,3,2,1,0,0
1,18320,0,57,2,1,0,0,0,3,4,2,0,2
0,25954,0,26,1,1,0,1,0,0,2,1,0,0
1,25641,0,44,1,1,0,1,0,1,0,2,0,0
1,15867,0,27,1,2,1,0,0,3,1,1,0,1
0,13687,0,29,2,1,0,1,0,0,0,1,0,0
0,126148,0,66,2,2,0,0,0,1,1,2,1,0
0,13283,0,64,2,1,0,1,1,3,0,2,0,4
1,19992,0,34,3,2,1,0,0,3,4,3,0,2
1,16047,0,50,2,1,0,1,0,3,0,4,0,4
1,101402,0,23,2,1,0,1,0,1,0,3,0,2
1,15111,0,34,2,2,0,1,1,3,3,3,0,3
1,16004,0,50,2,1,0,1,0,3,0,2,0,2
0,19263,0,74,2,1,0,1,0,3,0,1,0,0
0,36767,0,31,2,1,0,1,0,3,1,4,0,0
0,14500,1,29,2,1,0,1,0,3,3,4,0,1
0,35447,0,35,2,1,0,1,0,0,0,3,0,0
0,83538,0,26,2,1,0,0,0,3,4,2,1,4
1,27367,0,26,2,2,0,1,0,3,0,2,0,2
0,147669,0,60,3,1,0,0,0,3,1,4,1,0
0,31190,0,36,2,1,0,1,1,3,4,4,0,4
0,13540,0,31,2,1,1,0,1,1,4,0,0,0
0,31787,1,23,2,1,0,1,0,0,0,3,0,0
0,14966,0,32,2,1,0,1,1,3,0,2,0,0
1,13134,0,63,2,1,0,1,0,3,4,4,0,2
0,9156,0,34,3,1,1,1,1,0,3,1,0,4
0,43114,1,40,3,1,0,1,0,1,0,4,0,3
0,13972,1,43,2,1,0,1,0,0,0,3,0,0
1,15705,0,43,1,1,0,1,0,3,3,2,0,0
1,15247,0,41,1,1,0,0,0,3,1,4,0,0
1,25906,0,35,3,1,0,1,0,0,0,4,1,4
1,101154,0,21,2,1,0,0,1,3,1,3,0,4
0,49209,0,25,2,1,0,1,0,1,0,2,0,0
0,39789,0,63,2,1,0,1,0,0,4,2,0,0
0,8276,0,39,2,1,0,1,0,0,0,1,0,4
0,9703,0,23,1,1,0,1,1,1,1,1,0,0
1,14531,0,39,2,1,0,1,0,3,0,1,0,4
0,31506,0,46,2,1,0,1,0,1,0,2,0,0
1,26737,0,44,2,2,0,1,0,0,2,2,0,3
0,12806,0,34,3,1,0,1,0,0,0,1,0,0
1,4517,0,22,2,1,0,1,1,0,0,1,0,4
1,36897,0,19,2,2,0,1,0,0,0,2,0,2
1,38484,0,23,1,1,0,1,0,3,1,1,1,4
1,15495,0,68,2,2,0,1,1,3,3,3,0,3
1,7510,0,37,3,2,0,1,0,1,0,4,0,0
1,5678,0,36,0,1,0,1,1,3,0,0,0,4
0,148336,0,22,3,1,0,1,0,0,1,4,0,0
1,108845,0,67,3,1,1,1,1,3,0,0,0,0
1,47936,0,21,2,1,0,0,0,2,0,4,0,4
1,16809,0,35,1,1,0,1,0,3,1,2,0,2
1,8358,0,24,2,1,0,1,1,3,2,4,0,1
0,14002,0,36,1,2,0,0,1,0,0,3,0,0
1,28277,0,35,2,1,0,1,0,1,3,3,0,2
0,46361,0,25,2,1,0,1,0,3,4,1,0,0
1,84104,0,23,2,1,0,0,0,3,4,4,1,0
1,8747,0,31,2,1,0,1,1,3,0,2,0,2
1,71623,0,38,3,2,1,0,0,1,4,3,1,4
0,78481,0,45,2,2,0,0,0,0,0,3,0,4
1,62485,0,24,1,1,1,0,1,1,0,3,0,3
1,159416,0,61,2,1,1,0,0,1,4,1,0,0
0,22585,0,29,1,1,1,0,1,3,0,2,0,4
1,12820,0,48,1,1,1,1,0,0,4,3,0,0
1,93176,0,65,2,1,1,0,0,1,0,1,0,0
0,34205,0,23,2,1,0,1,1,0,0,2,0,0
1,17708,0,29,1,1,0,1,0,3,0,4,0,4
0,13373,0,33,2,1,0,0,1,3,4,2,0,0
0,13841,0,46,3,1,0,1,1,1,0,1,0,2
0,14491,0,41,2,1,0,1,0,3,0,3,0,0
1,12437,0,32,2,1,0,0,0,3,4,4,0,2
1,15059,0,44,3,2,0,1,1,3,3,3,0,3
0,43183,0,39,2,1,0,1,0,0,2,2,0,0
1,14091,0,30,2,1,0,1,0,0,0,4,1,3
0,126730,0,44,3,1,0,0,1,3,4,0,0,0
0,24457,0,31,0,1,0,1,0,0,0,2,0,0
0,12231,0,23,1,2,0,1,0,0,1,2,0,0
0,14936,0,32,2,1,0,1,1,1,3,1,0,1
0,101298,0,44,2,1,0,0,1,3,2,1,0,0
1,20455,0,27,2,1,1,1,0,0,4,2,0,3
1,31427,0,68,2,1,0,1,0,3,0,2,0,4
0,29414,0,31,1,2,0,1,0,2,0,2,0,0
1,30314,0,53,2,1,1,0,0,1,1,2,0,0
1,28213,0,28,2,1,0,1,0,3,0,2,0,4
1,9191,0,31,2,1,0,1,0,1,3,3,0,3
1,15235,1,33,2,1,0,1,0,3,3,4,0,2
1,110403,0,27,3,1,0,1,0,3,4,2,0,2
1,10319,0,21,2,1,0,1,0,3,0,2,0,2
0,45899,0,52,3,1,0,1,0,3,1,2,0,0
0,44230,0,30,3,2,0,1,0,0,0,2,0,0
0,125746,0,32,3,1,0,0,0,1,0,1,1,0
1,16201,0,23,2,2,0,1,0,3,0,3,0,0
0,7876,0,37,2,2,0,1,0,1,0,4,0,0
1,107104,0,44,1,1,1,1,1,0,0,1,0,0
1,17991,0,37,2,2,0,0,0,3,0,2,0,0
1,58976,0,22,3,1,0,1,0,1,0,4,1,0
0,19111,0,19,2,1,1,0,0,1,4,1,0,0
1,9512,0,40,2,1,0,1,1,0,0,4,0,4
1,33881,0,29,1,1,0,1,0,3,0,3,0,4
1,20342,0,23,2,1,0,0,0,0,4,3,0,2
1,41756,0,30,1,1,0,1,0,3,1,2,0,2
0,27623,0,34,2,1,0,1,0,0,0,4,0,0
0,15745,0,22,2,1,0,1,0,0,0,2,0,0
1,7967,0,38,1,2,0,1,0,3,0,2,0,3
1,18879,0,23,2,1,1,0,0,1,0,3,0,3
1,38780,1,37,2,1,0,1,1,1,1,1,0,2
0,70529,0,38,2,1,0,1,0,0,0,3,0,0
0,3842,0,33,2,1,1,0,0,0,0,0,0,0
0,44537,0,27,3,1,0,1,0,3,3,2,0,0
0,14514,0,29,2,1,1,0,1,1,0,3,0,0
0,13535,0,27,1,1,0,1,0,3,4,2,0,0
0,27353,0,33,2,1,0,1,0,0,0,4,1,0
